"prey2avgOffs","prey2convRate","prey2catchProb","prey2maxCons","prey2resAva","replicatesNb","densityDevMean","densDevICinf","densDevICsup","amplitudeDevMean","ampldevICinf","ampldevICsup"
1,100,0.1,10,100,30,-1.78665224252981e-17,-0.00371846909964233,0.0036622199722571,8.10657964367412e-17,-0.0809112333071484,0.0868028279654361
1,100,0.1,10,150,30,0.295523875243453,0.287608819461394,0.302260712696533,5.59328358208955,5.21622152395915,5.92596229379419
1,100,0.1,10,200,30,0.577475639607823,0.549951736239806,0.606061245255235,14.496465043205,14.3197172034564,14.659465828751
1,100,0.1,10,50,30,-0.430227477497838,-0.432672305641687,-0.427898160954869,-0.52808326787117,-0.5614689709348,-0.489395129615082
