prey2avgOffs,prey2convRate,prey2catchProb,prey2maxCons,prey2resAva,replicatesNb,prey1extFreq,prey2extFreq,pred1extFreq,prey1densBeforeMean,prey1densBeforeMax,prey1densBeforeMin,prey2densBeforeMean,prey2densBeforeMax,prey2densBeforeMin,prey1growthBeforeMean,prey1growthBeforeMax,prey1growthBeforeMin,prey2growthBeforeMean,prey2growthBeforeMax,prey2growthBeforeMin,prey1densAfterMean,prey1densAfterMax,prey1densAfterMin,prey2densAfterMean,prey2densAfterMax,prey2densAfterMin,predatorDensMean,predatorDensMax,predatorDensMin,prey1growthAfterMean,prey1growthAfterMax,prey1growthAfterMin,prey2growthAfterMean,prey2growthAfterMax,prey2growthAfterMin,predatorGrowthMean,predatorGrowthMax,predatorGrowthMin,prey1catchesMean,prey1catchesMax,prey1catchesMin,prey2catchesMean,prey2catchesMax,prey2catchesMin
1,100,0.1,5,100,30,0,0,0,1648.666667,1659.5,1635.866667,3325.98,3415.933333,2856.366667,0.00423337,0.04648041,-0.006919548,0.048357308,0.301553721,-0.005728215,938.6076923,1474.366667,491.3666667,2065.924359,3090.433333,1128.6,156.9141026,410.1666667,33.13333333,0.055037825,0.263436365,-0.226573327,0.050185621,0.254991029,-0.205931573,0.057082477,0.619986384,-0.425127399,12.24358974,30.3,2.866666667,27.21923077,65.93333333,6.733333333
1,100,0.1,10,100,30,0,0,0,1652.036667,1662.433333,1643.9,1650.073333,1656.2,1642.833333,0.00557403,0.058234329,-0.006494207,0.004698353,0.049101601,-0.005663636,1280.865385,1295.066667,1265.7,1276.373077,1287.7,1264.066667,163.7846154,168.1,160.6333333,0.000326732,0.016914942,-0.01197692,0.00074123,0.00862984,-0.007591224,0.000837993,0.020970867,-0.022725324,23.02435897,24.7,20.93333333,23.26923077,24.86666667,21.76666667
1,100,0.1,15,100,30,0,0,0,1650.596667,1659.2,1638.033333,1099.15,1102.8,1092.466667,0.004664939,0.050974042,-0.01236784,0.000406214,0.00635593,-0.003132209,1435.703846,1454.7,1421.433333,945.5935897,953.4,936.7,105.8102564,107.9333333,100.9,0.000361844,0.014964197,-0.008895836,0.000739253,0.011322741,-0.008416821,0.003315377,0.041282217,-0.032028131,18.60384615,20.83333333,17.76666667,12.27564103,13.46666667,10.96666667
1,100,0.1,20,100,30,0,0,0,1649.66,1660.033333,1642.266667,795.95,804.5666667,789.0666667,0.004634195,0.04135179,-0.006347546,-0.000144129,0.012503658,-0.010307911,1554.935897,1566,1544.866667,738.524359,749.1666667,730,51.48205128,54.5,48.76666667,0.000518511,0.007663355,-0.012276362,0.000595308,0.013488981,-0.010773193,0.006037396,0.044541458,-0.02574302,10.39871795,11.33333333,9.433333333,4.962820513,5.8,4.1
1,100,0.1,25,100,30,0,0,0.2,1651.45,1659.666667,1644.1,616.3966667,620.7,612.4333333,0.005360773,0.049812941,-0.008108184,0.000864622,0.013930386,-0.012899851,1625.239744,1638.566667,1612,604.1602564,612.5666667,596.2666667,12.11538462,14.6,10.16666667,0.000309909,0.006852658,-0.010165007,0.00085891,0.017522954,-0.016759748,0.009909877,0.127852184,-0.099740655,2.757692308,3.466666667,2.2,0.997435897,1.533333333,0.566666667
1,100,0.1,30,100,30,0,0,0.733333333,1650.31,1660.366667,1642.266667,503.4866667,507.6333333,499.7666667,0.003646607,0.042030752,-0.007318655,0.00170664,0.009818659,-0.006028491,1645.037179,1659.366667,1635.133333,502.2038462,508.8666667,497.4666667,2.017948718,3.033333333,1.266666667,0.000106752,0.006067851,-0.014287005,0.001461466,0.018421369,-0.014508384,0.007325306,0.231851852,-0.113781676,0.474358974,0.766666667,0.166666667,0.141025641,0.366666667,0
1,100,0.1,50,100,30,0,0,1,1649.656667,1658.8,1641.066667,259.85,262.7333333,257.3666667,0.003671029,0.032446719,-0.008036895,0.001679988,0.01216104,-0.010187596,1648.302564,1656.866667,1637.466667,259.7935897,262.1,258.1,0,0,0,0.000718068,0.012675437,-0.008218931,0.000974295,0.012159394,-0.009194719,0,0,0,0,0,0,0,0,0
