timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,62500,62500,100,100,0,0,0
10,57550,57574,96,98,0,0,0
20,57603,57415,146,133,0,0,0
30,55218,55917,208,210,0,0,0
40,52337,51933,298,287,0,0,0
50,47562,48057,408,391,0,0,0
60,41781,43063,585,550,0,0,0
70,33780,35362,817,748,0,0,0
80,23278,26155,1148,1034,0,0,0
90,11879,15849,1447,1351,0,0,0
100,5384,7828,1624,1585,0,0,0
110,2849,3508,1635,1629,0,0,0
120,3168,2975,1680,1677,0,0,0
130,3101,2720,1618,1667,0,0,0
140,2699,2296,1660,1622,0,0,0
150,2798,2555,1669,1675,0,0,0
160,2692,2426,1675,1675,0,0,0
170,2102,2556,1650,1650,0,0,0
180,2489,2908,1641,1637,0,0,0
190,3629,3018,1622,1679,0,0,0
200,3333,2370,1680,1652,0,0,0
210,3095,3459,1484,1498,17,26,134
220,5803,5413,1432,1421,23,31,202
230,8687,7314,1276,1293,35,28,266
240,13014,13135,1155,1144,31,40,324
250,17922,18062,956,973,41,28,341
260,25197,23535,780,835,36,33,339
270,30928,28803,694,707,33,30,247
280,33106,32908,668,665,21,15,165
290,32966,32756,716,733,11,11,108
300,29936,28795,856,895,13,14,82
310,22975,21590,1037,1118,11,9,74
320,16846,14685,1191,1314,12,8,109
330,12496,9163,1309,1331,12,14,123
340,8951,9081,1380,1364,18,17,162
350,8422,9950,1338,1262,27,22,211
360,10304,11751,1247,1255,26,28,264
370,13965,13067,1107,1153,39,29,305
380,19273,16789,958,975,25,33,337
390,24295,24222,791,800,28,36,311
400,30663,30165,697,691,24,25,231
410,32459,34108,684,663,17,22,182
420,31905,33901,761,705,14,15,122
430,27247,30046,883,810,7,12,80
440,22248,24860,1075,966,9,10,67
450,14558,18966,1319,1216,12,8,79
460,8896,10895,1385,1371,13,7,98
470,7970,8549,1476,1402,15,19,125
480,6148,7704,1425,1394,18,14,168
490,7204,8017,1404,1360,19,26,240
500,8825,10462,1264,1220,29,28,288
510,13531,14624,1141,1083,32,33,342
520,17793,20205,981,923,25,34,358
530,23959,24736,816,795,31,30,313
540,29051,30641,699,719,25,19,227
550,32304,31399,700,691,17,25,178
560,31269,31920,753,765,12,14,114
570,28162,27953,892,876,10,7,96
580,21834,23101,1065,1009,11,12,87
590,15344,18421,1271,1186,11,10,104
600,10028,11801,1387,1280,22,11,132
610,8447,10080,1405,1379,22,14,170
620,9254,8452,1298,1356,29,26,235
630,11483,10756,1165,1237,30,25,272
640,15199,14805,1110,1078,32,23,308
650,18811,19697,942,941,34,28,343
660,23953,24954,802,788,35,24,304
670,29265,29545,762,741,26,21,188
680,29521,30264,752,783,21,7,136
690,28692,27447,866,881,11,14,129
700,23634,23406,969,982,15,12,118
710,19549,18685,1123,1146,15,16,118
720,14715,13465,1223,1271,17,11,151
730,12583,10651,1225,1303,16,25,189
740,12090,10911,1264,1206,28,27,224
750,12145,13339,1177,1197,24,30,262
760,15044,14595,1127,1055,39,28,273
770,16910,19711,983,991,26,30,302
780,22607,22861,869,859,28,27,262
790,25936,26647,835,813,20,30,225
800,27315,27103,806,818,23,20,176
810,27177,26520,865,898,15,12,141
820,23708,22563,1012,1032,9,13,111
830,18209,18379,1152,1168,11,14,106
840,14091,13336,1251,1273,10,18,139
850,11742,11106,1265,1283,16,24,193
860,11259,11021,1228,1213,28,25,222
870,12878,13860,1194,1202,30,30,265
880,14639,15086,1121,1097,32,34,273
890,17195,18827,1009,996,25,33,286
900,21740,21511,931,891,34,22,294
910,23282,26133,864,781,27,27,254
920,26605,29506,811,767,24,18,196
930,27679,28689,871,821,20,25,172
940,24583,26452,896,882,18,17,150
950,23289,24093,1036,965,20,14,139
960,17949,20409,1138,1060,14,20,139
970,15115,16881,1228,1179,20,16,124
980,10684,13447,1322,1286,15,22,162
990,10083,10836,1265,1286,20,23,205
1000,11770,11231,1227,1173,20,19,282
