timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,62500,187500,100,100,0,0,0
10,57532,57506,97,96,0,0,0
20,57619,57630,132,141,0,0,0
30,56002,55378,204,203,0,0,0
40,52118,52430,297,291,0,0,0
50,47309,47784,393,412,0,0,0
60,42511,42075,587,560,0,0,0
70,33061,34718,831,807,0,0,0
80,23083,24060,1129,1105,0,0,0
90,12516,13423,1435,1363,0,0,0
100,5305,6773,1608,1563,0,0,0
110,3440,4270,1706,1693,0,0,0
120,2002,2555,1681,1662,0,0,0
130,2926,2856,1609,1613,0,0,0
140,3450,3272,1653,1642,0,0,0
150,2208,2831,1657,1650,0,0,0
160,2759,2734,1678,1626,0,0,0
170,2447,3315,1638,1661,0,0,0
180,2787,2658,1638,1640,0,0,0
190,3495,3378,1657,1701,0,0,0
200,2927,2561,1624,1643,0,0,0
210,4438,3897,1471,1480,19,23,99
220,6076,6349,1475,1450,19,18,123
230,6772,6510,1434,1428,21,13,142
240,7564,7869,1365,1378,22,18,169
250,8932,8687,1347,1361,19,25,164
260,8682,9067,1314,1315,29,21,174
270,10154,10264,1234,1298,31,16,206
280,11942,10806,1278,1221,28,32,202
290,11886,13747,1251,1212,29,25,187
300,12275,13452,1227,1176,21,24,192
310,12647,14317,1218,1219,31,23,199
320,13077,12780,1181,1161,35,27,185
330,13625,15003,1232,1161,32,14,196
340,12551,15346,1177,1098,23,25,170
350,14649,16093,1189,1172,16,21,162
360,13107,13385,1232,1225,19,28,161
370,11671,11824,1246,1288,22,18,162
380,11805,10626,1260,1273,22,28,169
390,11358,11121,1248,1300,25,31,155
400,11492,10060,1301,1309,20,17,167
410,10842,10403,1276,1287,27,23,182
420,12004,11009,1220,1247,24,30,189
430,12665,11641,1238,1202,27,18,177
440,12839,13186,1156,1180,23,29,185
450,14224,14031,1193,1165,19,23,167
460,12412,13405,1207,1215,29,30,160
470,13193,13129,1241,1273,23,14,161
480,11336,11479,1232,1191,29,35,164
490,12446,13402,1249,1227,29,22,165
500,10943,12141,1260,1234,20,23,171
510,11899,12363,1219,1242,28,33,156
520,12255,11948,1289,1250,22,14,162
530,10897,11946,1274,1234,27,19,172
540,11471,12346,1281,1238,24,24,181
550,11994,12607,1228,1204,32,20,183
560,12764,13400,1179,1192,29,21,189
570,14162,13497,1149,1175,25,29,199
580,14447,15238,1175,1173,23,24,174
590,13789,14304,1202,1172,36,19,160
600,13480,14107,1206,1193,19,31,141
610,12095,13578,1277,1240,14,27,134
620,10341,11550,1314,1317,17,23,160
630,11106,10415,1274,1243,30,20,173
640,10617,12355,1269,1239,31,24,160
650,11022,11637,1284,1255,25,34,170
660,10284,11349,1339,1270,26,20,172
670,9128,11432,1277,1242,26,36,184
680,11519,12368,1220,1254,25,21,201
690,13160,12285,1178,1224,30,29,204
700,14565,13307,1202,1193,22,28,192
710,13776,13761,1212,1203,20,35,182
720,13228,13111,1201,1164,20,29,196
730,14483,14317,1150,1171,30,31,177
740,14624,14281,1149,1173,22,24,177
750,15232,14680,1172,1225,19,24,153
760,13513,12580,1261,1254,18,18,137
770,12212,10933,1260,1304,16,16,165
780,11725,10227,1219,1331,31,19,168
790,13054,9508,1264,1272,19,27,174
800,11717,11195,1263,1272,21,25,165
810,11367,10709,1225,1279,21,23,176
820,12455,10788,1240,1336,17,25,157
830,12339,9612,1213,1285,26,26,158
840,12523,10471,1266,1282,20,17,164
850,12247,10911,1270,1296,26,27,170
860,10870,10309,1281,1305,23,24,169
870,10413,10051,1324,1290,17,24,161
880,9612,10332,1306,1321,22,26,167
890,10450,9772,1259,1296,27,27,175
900,11218,10825,1253,1266,24,25,157
910,10948,11541,1291,1309,20,17,168
920,11405,9283,1231,1303,22,26,175
930,12492,10017,1270,1260,23,29,185
940,11161,12320,1265,1212,25,26,192
950,11496,13194,1260,1162,27,33,201
960,12194,13587,1178,1195,19,27,192
970,13290,13714,1225,1129,37,23,186
980,12166,15461,1217,1186,24,26,173
990,11629,13417,1219,1216,26,18,171
1000,12158,11875,1254,1234,19,33,167
