prey2avgOffs,prey2convRate,prey2catchProb,prey2maxCons,prey2resAva,replicatesNb,prey1extFreq,prey2extFreq,pred1extFreq,prey1densBeforeMean,prey1densBeforeMax,prey1densBeforeMin,prey2densBeforeMean,prey2densBeforeMax,prey2densBeforeMin,prey1growthBeforeMean,prey1growthBeforeMax,prey1growthBeforeMin,prey2growthBeforeMean,prey2growthBeforeMax,prey2growthBeforeMin,prey1densAfterMean,prey1densAfterMax,prey1densAfterMin,prey2densAfterMean,prey2densAfterMax,prey2densAfterMin,predatorDensMean,predatorDensMax,predatorDensMin,prey1growthAfterMean,prey1growthAfterMax,prey1growthAfterMin,prey2growthAfterMean,prey2growthAfterMax,prey2growthAfterMin,predatorGrowthMean,predatorGrowthMax,predatorGrowthMin,prey1catchesMean,prey1catchesMax,prey1catchesMin,prey2catchesMean,prey2catchesMax,prey2catchesMin
1,100,0.1,10,50,30,0,0,0,1651.006667,1657.633333,1644.133333,778.1333333,781.9666667,771.8666667,0.004628044,0.047465853,-0.003672159,0.000775889,0.010477512,-0.012160259,1561.965385,1575.6,1549.466667,727.2423077,734.4333333,721.3,46.74487179,49.86666667,43.4,0.000283181,0.009935917,-0.009488604,0.00073646,0.012365919,-0.007956952,0.009393855,0.041962959,-0.077241622,9.526923077,10.43333333,8.433333333,4.462820513,5.266666667,3.666666667
1,100,0.1,10,100,30,0,0,0,1652.036667,1662.433333,1643.9,1650.073333,1656.2,1642.833333,0.00557403,0.058234329,-0.006494207,0.004698353,0.049101601,-0.005663636,1280.865385,1295.066667,1265.7,1276.373077,1287.7,1264.066667,163.7846154,168.1,160.6333333,0.000326732,0.016914942,-0.01197692,0.00074123,0.00862984,-0.007591224,0.000837993,0.020970867,-0.022725324,23.02435897,24.7,20.93333333,23.26923077,24.86666667,21.76666667
1,100,0.1,10,150,30,0,0,0,1650.44,1659.1,1643.566667,2506.733333,2539.366667,2390.566667,0.00487188,0.053541808,-0.007824403,0.023959039,0.187706395,-0.00824129,1013.155128,1301.366667,724.8666667,1653.571795,2100.766667,1208,206.7153846,322.4,104.7333333,0.007131507,0.153195352,-0.123146776,0.005832391,0.147366212,-0.118578555,0.02789886,0.313173948,-0.26689241,21.33076923,31.43333333,12.4,34.49871795,52,18.43333333
1,100,0.1,10,200,30,0,0,0,1652.15,1657.733333,1647.333333,3310.4,3397.666667,2759.233333,0.004590512,0.041658628,-0.002050306,0.054542816,0.323364201,-0.007103974,899.9064103,1483.9,461.9,2013.447436,3136.6,1075.9,171.7358974,398.9,26.13333333,0.041997939,0.283125595,-0.190918489,0.039355466,0.269175355,-0.18477232,0.038279272,0.629296119,-0.438336498,13.08589744,30.83333333,2.466666667,29.7525641,66,5.433333333
1,100,0.1,10,300,30,0,0,1,1650.593333,1664.533333,1633.9,4774.126667,5148.666667,3004.433333,0.005146327,0.049909518,-0.013088275,0.100363266,0.400733422,-0.006517101,1648.710256,1658.833333,1640.5,5106.776923,5117.366667,5098.066667,0,0,0,0.000367186,0.007390402,-0.008639544,2.31E-05,0.003347286,-0.004758326,0,0,0,0,0,0,0,0,0
1,100,0.1,10,500,30,0.333333333,0,1,1649.51,1657.566667,1639.333333,7246.693333,8649.833333,3064.133333,0.005116664,0.049532396,-0.007351613,0.160027503,0.416864777,-0.008504307,1099.15,1106.633333,1093.633333,8554.582051,8578.866667,8538.4,0,0,0,1.72E-05,0.006196219,-0.006298002,8.32E-05,0.004009739,-0.003459637,0,0,0,0,0,0,0,0,0
