timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,62500,62500,100,100,0,0,0
10,57389,57549,100,95,0,0,0
20,57393,57953,149,135,0,0,0
30,55107,55808,202,188,0,0,0
40,52649,53081,272,259,0,0,0
50,49020,49697,397,371,0,0,0
60,42802,44023,549,497,0,0,0
70,35548,37963,765,687,0,0,0
80,25782,28720,1028,973,0,0,0
90,15806,17644,1348,1254,0,0,0
100,7787,9372,1528,1521,0,0,0
110,3944,3681,1677,1702,0,0,0
120,2703,2015,1645,1656,0,0,0
130,2548,2676,1657,1657,0,0,0
140,2588,3045,1664,1631,0,0,0
150,3290,2610,1639,1706,0,0,0
160,2972,1827,1668,1671,0,0,0
170,3019,2588,1626,1630,0,0,0
180,3523,3284,1601,1634,0,0,0
190,3751,3169,1642,1678,0,0,0
200,2932,2239,1619,1708,0,0,0
210,3713,2862,1492,1505,20,22,99
220,5724,5558,1487,1463,19,14,106
230,5998,6442,1464,1441,19,22,116
240,6734,6522,1394,1472,25,15,132
250,7289,6528,1378,1421,23,23,142
260,8140,7539,1409,1421,13,16,143
270,7653,7402,1347,1376,23,27,145
280,9934,8040,1334,1388,15,27,164
290,9502,7909,1321,1353,19,27,171
300,10290,10046,1261,1307,15,24,176
310,11277,10287,1243,1331,18,26,173
320,12401,10617,1258,1236,24,19,180
330,10770,11179,1254,1272,19,28,158
340,11694,11112,1228,1300,23,19,165
350,11879,10426,1279,1318,21,27,158
360,11316,9962,1271,1303,18,20,154
370,11825,11134,1234,1260,22,22,174
380,11352,11257,1245,1256,28,22,173
390,11894,11636,1267,1312,25,26,162
400,11091,11011,1279,1266,18,25,160
410,10268,11046,1293,1293,27,23,153
420,10419,10765,1319,1309,28,18,151
430,9658,10070,1290,1347,19,19,152
440,9735,9383,1348,1316,20,22,155
450,8706,9700,1352,1306,25,22,161
460,9219,10129,1296,1295,22,26,167
470,9935,10032,1327,1313,19,26,172
480,10074,9389,1293,1328,23,27,168
490,10373,10245,1312,1283,26,29,172
500,10610,11723,1251,1252,28,25,185
510,11841,11218,1239,1266,19,17,180
520,12515,10445,1188,1282,32,19,167
530,13906,11523,1229,1284,17,26,169
540,12837,10546,1219,1321,22,12,163
550,11825,9665,1273,1308,31,26,152
560,10503,9811,1228,1281,30,29,166
570,12199,10821,1307,1290,27,15,165
580,9920,10983,1324,1253,26,18,162
590,10103,10634,1316,1316,25,16,172
600,10569,10897,1288,1264,19,21,168
610,10879,11762,1265,1289,28,25,162
620,11600,10341,1307,1278,20,15,156
630,9874,10750,1333,1309,23,20,155
640,10298,9132,1282,1399,30,19,159
650,10777,8297,1256,1363,28,22,161
660,11178,8943,1313,1295,18,32,166
670,9306,10277,1323,1287,28,26,171
680,9913,10555,1320,1308,25,19,171
690,9896,10853,1284,1283,22,28,165
700,10010,10426,1291,1277,19,26,173
710,10613,10764,1317,1293,32,21,161
720,10808,10794,1297,1274,22,30,152
730,10720,10639,1276,1325,25,23,158
740,11037,9907,1304,1285,27,22,159
750,10625,10895,1302,1287,17,21,149
760,10510,10516,1333,1269,25,20,148
770,9722,10661,1343,1344,23,21,158
780,9252,10302,1273,1309,17,23,178
790,10722,10712,1289,1269,28,23,175
800,10872,12060,1249,1234,24,24,182
810,12141,12194,1210,1256,29,19,166
820,12778,11903,1235,1269,30,21,163
830,12130,11416,1289,1253,25,29,162
840,10632,11782,1279,1253,25,22,158
850,10601,10872,1314,1317,19,18,155
860,11004,9759,1303,1314,18,23,149
870,9905,10072,1244,1333,28,26,162
880,11612,10386,1307,1271,16,20,176
890,10928,10933,1274,1233,22,28,189
900,11554,12485,1249,1177,20,30,177
910,12300,13975,1210,1168,23,23,175
920,12798,14544,1239,1192,31,21,161
930,12278,13214,1237,1210,23,21,147
940,12132,12418,1267,1257,16,16,141
950,10834,10330,1315,1318,24,16,141
960,9012,8779,1365,1370,18,16,139
970,8436,7860,1390,1396,26,24,147
980,7961,7834,1384,1355,17,25,151
990,8784,9403,1300,1293,24,22,160
1000,9943,10580,1354,1296,10,27,155
