timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,62500,62500,100,100,0,0,0
10,57319,57389,101,102,0,0,0
20,57380,57469,150,142,0,0,0
30,55033,55475,208,191,0,0,0
40,52077,52845,312,288,0,0,0
50,46892,47990,433,383,0,0,0
60,41413,43356,589,540,0,0,0
70,33546,35516,833,753,0,0,0
80,22970,26100,1109,1012,0,0,0
90,12593,15688,1393,1354,0,0,0
100,6574,6650,1621,1622,0,0,0
110,2913,3136,1695,1691,0,0,0
120,2435,2304,1635,1632,0,0,0
130,3236,3176,1668,1624,0,0,0
140,2954,3073,1599,1658,0,0,0
150,3431,3038,1688,1675,0,0,0
160,2587,2741,1623,1596,0,0,0
170,3157,3512,1632,1632,0,0,0
180,3051,3105,1657,1649,0,0,0
190,2916,2844,1619,1683,0,0,0
200,3139,3063,1630,1609,0,0,0
210,3720,3639,1547,1517,9,25,142
220,5591,5411,1440,1454,21,22,248
230,8256,7915,1264,1332,19,29,377
240,14643,13392,1055,1064,24,36,555
250,24355,23980,700,699,42,36,663
260,39077,39151,379,381,27,27,554
270,49470,48703,224,239,16,17,311
280,53891,52605,178,228,5,6,104
290,53686,52014,235,267,4,5,39
300,51040,50044,299,328,2,0,20
310,47941,46210,410,449,1,1,7
320,42148,40209,567,623,0,2,11
330,34282,31493,774,878,1,1,3
340,25028,20895,1081,1193,0,0,3
350,14155,11214,1364,1430,0,0,5
360,6640,6477,1587,1568,0,1,6
370,2603,4415,1698,1621,1,1,12
380,2550,3303,1685,1632,3,0,19
390,3166,3431,1594,1621,1,1,27
400,3305,3583,1629,1635,1,4,35
410,3100,3227,1588,1635,4,3,64
420,3483,3386,1596,1555,11,6,111
430,3653,5014,1542,1452,15,16,193
440,6457,7178,1416,1410,18,18,305
450,9067,9532,1167,1218,35,32,474
460,19630,18064,905,897,33,41,628
470,31267,30892,526,523,31,41,643
480,44730,44504,265,291,19,24,432
490,52419,51421,193,213,11,9,192
500,53866,53113,206,224,9,2,59
510,52698,51954,263,289,4,1,27
520,49380,48655,358,404,1,2,11
530,44996,42278,483,530,0,0,8
540,38597,36158,674,751,1,0,4
550,29695,26304,883,1015,1,0,3
560,20533,15914,1211,1333,0,1,3
570,10009,8166,1475,1547,0,0,8
580,4973,4207,1671,1630,2,1,14
590,2587,2531,1635,1696,1,1,25
600,3380,2172,1621,1622,0,0,50
610,3529,3207,1577,1565,5,2,89
620,4109,4740,1525,1493,9,7,144
630,5359,6950,1482,1473,8,18,223
640,7089,6640,1352,1321,18,32,357
650,12089,12281,1114,1140,26,35,546
660,22795,21629,721,753,38,41,697
670,37909,37415,380,409,33,28,612
680,49367,48459,202,223,20,15,351
690,54268,53901,176,173,7,5,108
700,54585,54513,216,205,3,1,25
710,51794,52785,269,283,2,1,16
720,49138,48314,387,371,1,0,8
730,43080,44318,538,517,0,1,3
740,35528,36874,773,743,0,0,1
750,24859,26395,1070,1009,0,0,1
760,14023,15751,1365,1321,0,0,1
770,6178,7660,1623,1592,0,0,1
780,3658,3817,1636,1604,0,0,1
790,3114,3345,1603,1645,0,0,2
800,3289,2921,1662,1650,0,1,5
810,2469,3392,1702,1603,1,0,8
820,2653,3390,1638,1641,1,2,14
830,3097,2833,1621,1684,1,1,21
840,3547,2620,1580,1625,3,2,35
850,4250,2982,1614,1597,2,3,63
860,3796,4114,1576,1583,7,7,108
870,4570,4391,1479,1532,17,9,199
880,6574,6012,1384,1328,17,25,322
890,10688,11939,1168,1168,33,24,489
900,19095,19883,834,877,35,33,658
910,34214,32891,459,508,28,33,662
920,47131,45813,232,246,15,19,429
930,54340,52981,157,178,6,17,155
940,55426,54391,209,224,1,1,49
950,52177,51570,244,287,1,1,18
960,50468,48125,350,407,0,1,9
970,45014,42078,510,559,2,0,4
980,37562,35176,678,765,1,1,10
990,29340,25626,929,1067,0,0,6
1000,18572,13856,1242,1362,1,0,11
