"prey2avgOffs","prey2convRate","prey2catchProb","prey2maxCons","prey2resAva","replicatesNb","densityDevMean","densDevICinf","densDevICsup","amplitudeDevMean","ampldevICinf","ampldevICsup"
1,100,0.1,10,100,30,4.63842293205984e-12,-5.62179487179023,5.0641025641072,136.466666666663,120.266666666663,153.466666666663
1,100,0.1,15,100,30,154.838461538466,151.055128205133,158.698717948723,101.999999999997,93.2666666666634,110.199999999997
1,100,0.1,20,100,30,274.070512820517,268.317948717953,279.533333333338,89.8666666666634,80.2999999999967,100.799999999997
1,100,0.1,25,100,24,339.661858974364,334.652243589748,344.198717948723,76.63333333333,67.3416666666634,85.0499999999967
1,100,0.1,30,100,8,356.245192307697,352.740384615389,359.63461538462,73.00833333333,64.00833333333,81.88333333333
1,100,0.1,5,100,30,-342.257692307688,-361.338461538457,-320.470512820508,1291.2,1278.13333333333,1304
