"prey2avgOffs","prey2convRate","prey2catchProb","prey2maxCons","prey2resAva","replicatesNb","prey1densityDevMean","prey1densDevICinf","prey1densDevICsup","prey1densDevMin","prey1densDevMax","prey1amplituDevMean","prey1ampldevICinf","prey1ampldevICsup","prey2densityDevMean","prey2densDevICinf","prey2densDevICsup","prey2densDevMin","prey2densDevMax","prey2amplituDevMean","prey2ampldevICinf","prey2ampldevICsup","pred1densityDevMean","pred1densDevICinf","pred1densDevICsup","pred1densDevMin","pred1densDevMax","pred1amplituDevMean","pred1ampldevICinf","pred1ampldevICsup"
1,100,0.1,10,100,30,7.11507675693612e-17,-0.004501163576308,0.00409879138202841,-0.0324149838600705,0.0221755123489228,-6.10649768598148e-17,-0.100904522613065,0.0958793969849246,-1.78665224252981e-17,-0.00373654917630185,0.00348945479528829,-0.0191859746818659,0.0244472769897878,8.10657964367412e-17,-0.077769049489395,0.0856245090337786,-3.45429635597039e-17,-0.00615254555701675,0.00567505792472912,-0.031326319744505,0.0332519256058613,9.26992857475106e-19,-0.0873015873015873,0.096031746031746
1,100,0.1,15,100,30,0.120885819382929,0.11780697144859,0.123611340489953,0.101659034607012,0.13685158771864,-0.2078391959799,-0.258492462311558,-0.156582914572864,-0.259155801042819,-0.261941137297089,-0.256638652592331,-0.276314798241411,-0.242173586816008,-0.326394344069128,-0.369599371563236,-0.282403770620581,-0.353967061181038,-0.361497275972196,-0.346319431398334,-0.399774563216232,-0.303963930114597,-0.154761904761905,-0.21984126984127,-0.0865079365079365
1,100,0.1,20,100,30,0.213972924955584,0.20947076045342,0.218347971873984,0.193393889347647,0.240507469409204,-0.281005025125628,-0.336281407035176,-0.225929648241206,-0.421388328908737,-0.424163620675974,-0.418631117218159,-0.438041083960863,-0.406822818262083,-0.519442262372349,-0.542026708562451,-0.494304791830322,-0.685672239964932,-0.69974638361826,-0.672459139582942,-0.765639676873943,-0.611826037948525,-0.315079365079365,-0.365079365079365,-0.262698412698413
1,100,0.1,25,100,24,0.265181542927208,0.261489377674349,0.268967544979106,0.243029802567375,0.285549132947977,-0.360804020100503,-0.411557788944724,-0.307537688442211,-0.52856827890728,-0.530666321136313,-0.52664099295781,-0.538777244415516,-0.518437158173551,-0.61557344854674,-0.649204634721131,-0.577769049489395,-0.910294946458764,-0.92581329450811,-0.895940963742251,-0.980978771369528,-0.83867180161563,-0.597222222222222,-0.668650793650794,-0.520833333333333
1,100,0.1,30,100,8,0.278128518879964,0.275437279483522,0.280909841603483,0.272787328278658,0.283627355303656,-0.382663316582915,-0.431658291457286,-0.326884422110553,-0.609217976417553,-0.610283947603938,-0.608080438261058,-0.611187951436914,-0.606246063816644,-0.644294972505892,-0.699528672427337,-0.603053809897879,-0.959550535412361,-0.969765639676874,-0.947456791283111,-0.978160811572422,-0.924619575427391,-0.75,-0.81547619047619,-0.69047619047619
1,100,0.1,5,100,30,-0.267208167554988,-0.28177664339514,-0.252338413032055,-0.324134824712859,-0.158531641768636,6.96321608040201,6.86452261306533,7.04402010050251,0.618589733931583,0.589564179752122,0.647121099349017,0.485127630274486,0.783991297456434,14.6139041633936,14.4952867242734,14.7362529457973,-0.0419484626463774,-0.104287995491264,0.026089611121548,-0.263103513056547,0.356143152357693,12.2960317460317,12.0944444444444,12.4960317460317
