timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,62500,62500,100,100,0,0,0
10,57663,57440,96,102,0,0,0
20,57673,57408,135,153,0,0,0
30,55831,54758,189,190,0,0,0
40,53223,53073,259,281,0,0,0
50,49447,48556,366,389,0,0,0
60,43908,43492,503,537,0,0,0
70,37197,35326,706,767,0,0,0
80,28194,25444,976,1078,0,0,0
90,16909,13812,1322,1365,0,0,0
100,8526,7237,1506,1638,0,0,0
110,4651,3160,1655,1622,0,0,0
120,2467,3110,1686,1605,0,0,0
130,2150,3370,1649,1689,0,0,0
140,3332,2855,1616,1627,0,0,0
150,3547,2908,1596,1643,0,0,0
160,3477,2892,1656,1691,0,0,0
170,2586,2258,1695,1633,0,0,0
180,2374,3527,1657,1630,0,0,0
190,2562,3252,1636,1675,0,0,0
200,2988,2160,1679,1717,0,0,0
210,3344,3869,1509,1284,16,38,171
220,5530,15429,1419,939,24,46,263
230,8741,30736,1200,500,35,39,351
240,16636,48412,985,188,33,11,312
250,22256,56857,843,60,31,12,131
260,24611,60159,965,47,16,1,52
270,17724,60304,1217,58,3,0,16
280,9976,59771,1473,73,4,1,10
290,5754,59011,1579,97,3,0,9
300,3880,57586,1644,130,2,1,9
310,2800,56264,1679,175,3,3,11
320,2535,53891,1638,244,3,0,9
330,2725,50543,1666,337,0,2,10
340,2766,45984,1586,452,2,1,12
350,3609,40692,1616,610,2,4,13
360,2717,33183,1659,804,3,5,21
370,3255,24545,1627,1012,4,3,30
380,3208,17507,1624,1253,1,9,39
390,4275,10534,1549,1373,4,14,74
400,4305,9266,1544,1330,10,21,125
410,5547,11955,1456,1157,12,36,213
420,7402,20782,1330,767,35,50,333
430,12192,38549,1056,314,43,34,353
440,21276,53950,861,97,33,9,241
450,26889,59319,797,46,24,6,95
460,26326,60566,963,50,7,3,30
470,18403,60276,1221,54,6,2,12
480,9935,59997,1466,82,3,0,13
490,5489,58570,1637,99,1,1,10
500,3799,57711,1596,130,4,0,9
510,3342,56092,1630,192,0,0,9
520,3177,52796,1606,264,2,0,7
530,3030,49389,1642,362,0,2,7
540,3219,44804,1641,517,1,0,6
550,2975,37479,1685,690,3,1,12
560,2639,29592,1652,904,6,1,19
570,3598,20636,1617,1135,2,6,30
580,3373,14187,1548,1310,5,12,52
590,4245,9958,1575,1351,4,12,83
600,3962,11319,1594,1247,9,21,134
610,4240,14632,1464,1057,20,29,236
620,7322,25924,1328,633,32,46,324
630,12601,43694,1073,231,39,18,343
640,20592,55861,855,75,25,7,192
650,25353,59825,889,45,16,0,74
660,21128,60680,1147,46,7,1,26
670,11588,60336,1398,59,4,1,11
680,6845,59689,1604,75,1,0,7
690,3533,58823,1640,92,2,0,5
700,3415,57906,1641,131,1,0,3
710,2987,56249,1616,165,1,1,2
720,3381,54318,1630,239,0,0,2
730,3073,50489,1678,332,0,0,2
740,2830,46305,1624,453,2,0,2
750,3110,40150,1683,643,1,0,4
760,2713,30888,1625,896,0,1,6
770,3105,20219,1662,1175,2,3,10
780,2394,11776,1663,1384,1,4,15
790,3163,6561,1631,1553,2,1,25
800,3222,4461,1627,1615,2,11,50
810,3261,4060,1556,1475,9,18,79
820,4496,7190,1575,1318,11,23,130
830,5087,12947,1472,1102,22,37,224
840,7269,23229,1298,684,28,35,323
850,13289,41616,1033,277,53,32,350
860,21731,54107,849,95,34,11,203
870,25445,58898,873,63,29,5,88
880,21753,59788,1080,56,9,3,26
890,13792,59832,1371,83,4,0,12
900,6510,58408,1584,108,2,0,5
910,3407,57278,1630,159,1,0,7
920,2889,54450,1667,212,2,0,3
930,3188,51804,1660,295,0,0,1
940,2904,47868,1623,379,0,0,0
950,3303,43456,1635,552,0,0,0
960,2897,34965,1646,804,0,0,0
970,2867,23426,1651,1070,0,0,0
980,2629,14199,1662,1410,0,0,0
990,2859,6653,1665,1560,0,0,0
1000,2320,3908,1657,1651,0,0,0
