timeStep,resource1amount,resource2amount,prey1PopulationSize,prey2PopulationSize,prey1catches,prey2catches,predator1PopulationSize
0,62500,62500,100,100,0,0,0
10,57393,39423,101,92,0,0,0
20,57352,41434,149,110,0,0,0
30,55261,37554,209,163,0,0,0
40,52062,28599,282,180,0,0,0
50,48237,26024,398,205,0,0,0
60,42696,21900,554,234,0,0,0
70,35126,20198,762,248,0,0,0
80,25685,18371,1068,253,0,0,0
90,14347,17272,1358,248,0,0,0
100,6933,17351,1563,258,0,0,0
110,4704,16681,1673,249,0,0,0
120,3046,17027,1689,264,0,0,0
130,2769,16694,1612,249,0,0,0
140,3081,17788,1649,258,0,0,0
150,2881,17042,1669,257,0,0,0
160,3294,16724,1595,273,0,0,0
170,3175,14628,1616,267,0,0,0
180,3115,16049,1689,256,0,0,0
190,2445,17934,1645,240,0,0,0
200,2453,18577,1674,243,0,0,0
210,3414,19602,1466,228,30,4,49
220,5233,20594,1525,212,8,3,42
230,4770,22163,1551,224,11,3,32
240,4627,21071,1578,220,7,2,21
250,4135,20565,1612,243,5,1,19
260,3615,18287,1587,245,3,2,13
270,3685,17738,1580,252,2,0,9
280,4226,17091,1609,250,4,0,9
290,3146,18362,1649,251,3,0,5
300,2925,17774,1619,261,1,0,2
310,3036,15920,1680,262,0,0,2
320,2912,15848,1632,261,1,0,1
330,2842,16353,1632,264,0,0,1
340,3465,16270,1664,259,0,0,0
350,2534,16857,1601,258,0,0,0
360,3061,16176,1664,253,0,0,0
370,2800,16065,1675,278,0,0,0
380,2822,14645,1601,268,0,0,0
390,3136,15557,1655,254,0,0,0
400,2741,17186,1670,246,0,0,0
410,3043,16517,1641,276,0,0,0
420,3172,15138,1636,265,0,0,0
430,3364,15538,1615,252,0,0,0
440,3495,17272,1662,270,0,0,0
450,2416,16215,1643,252,0,0,0
460,2871,16176,1609,265,0,0,0
470,3612,15383,1649,249,0,0,0
480,2285,17835,1673,270,0,0,0
490,2603,15133,1678,258,0,0,0
500,2232,16842,1694,256,0,0,0
510,2783,17437,1613,241,0,0,0
520,2723,17770,1665,255,0,0,0
530,3226,17233,1612,259,0,0,0
540,3200,17455,1651,248,0,0,0
550,2930,17173,1671,247,0,0,0
560,2645,17892,1628,273,0,0,0
570,3681,16171,1634,249,0,0,0
580,3402,17183,1653,248,0,0,0
590,3080,16742,1634,250,0,0,0
600,2635,18501,1646,250,0,0,0
610,3350,17397,1625,259,0,0,0
620,3315,16685,1684,247,0,0,0
630,2469,17500,1623,271,0,0,0
640,3213,13917,1647,274,0,0,0
650,2788,15228,1638,256,0,0,0
660,2967,16134,1627,265,0,0,0
670,3159,16174,1679,266,0,0,0
680,3220,15649,1632,250,0,0,0
690,2921,18240,1632,254,0,0,0
700,2700,16883,1630,257,0,0,0
710,2933,15922,1657,262,0,0,0
720,3010,16025,1677,273,0,0,0
730,2727,14390,1642,267,0,0,0
740,3225,15573,1634,265,0,0,0
750,3227,15766,1629,272,0,0,0
760,2770,14725,1659,272,0,0,0
770,2291,15865,1644,256,0,0,0
780,3076,16988,1685,239,0,0,0
790,2313,18315,1679,250,0,0,0
800,2666,17284,1605,250,0,0,0
810,3282,17649,1658,274,0,0,0
820,2722,15068,1653,259,0,0,0
830,2435,17691,1675,258,0,0,0
840,2877,16389,1628,254,0,0,0
850,2731,17507,1632,259,0,0,0
860,2535,16892,1705,256,0,0,0
870,2219,15151,1689,253,0,0,0
880,2434,16141,1600,253,0,0,0
890,3369,18320,1650,269,0,0,0
900,3241,15181,1657,276,0,0,0
910,3078,14539,1586,260,0,0,0
920,3704,16791,1645,263,0,0,0
930,2797,15657,1657,262,0,0,0
940,2789,16101,1690,264,0,0,0
950,2623,15809,1638,257,0,0,0
960,3543,16916,1619,253,0,0,0
970,3003,17340,1636,247,0,0,0
980,3268,18030,1701,261,0,0,0
990,3047,15722,1609,281,0,0,0
1000,3008,14629,1626,256,0,0,0
