"prey2avgOffs","prey2convRate","prey2catchProb","prey2maxCons","prey2resAva","replicatesNb","prey1densBeforeMean","prey1densBeforeMax","prey1densBeforeMin","prey2densBeforeMean","prey2densBeforeMax","prey2densBeforeMin","prey1growthBeforeMean","prey1growthBeforeMax","prey1growthBeforeMin","prey2growthBeforeMean","prey2growthBeforeMax","prey2growthBeforeMin","prey1densAfterMean","prey1densAfterMax","prey1densAfterMin","prey2densAfterMean","prey2densAfterMax","prey2densAfterMin","predatorDensMean","predatorDensMax","predatorDensMin","prey1growthAfterMean","prey1growthAfterMax","prey1growthAfterMin","prey2growthAfterMean","prey2growthAfterMax","prey2growthAfterMin","predatorGrowthMean","predatorGrowthMax","predatorGrowthMin","prey1catchesMean","prey1catchesMax","prey1catchesMin","prey2catchesMean","prey2catchesMax","prey2catchesMin","prey1catchRateMean","prey1catchRateMax","prey1catchRateMin","prey2catchRateMean","prey2catchRateMax","prey2catchRateMin"
1,100,0.1,10,100,30,1652.03666666667,1662.43333333333,1643.9,1650.07333333333,1656.2,1642.83333333333,0.00557403043440585,0.0582343291246918,-0.00649420694427119,0.00469835324695887,0.0491016005651998,-0.00566363639150587,1280.86538461538,1295.06666666667,1265.7,1276.37307692308,1287.7,1264.06666666667,163.784615384615,168.1,160.633333333333,0.00032673165184774,0.016914942146665,-0.0119769201467729,0.000741230435355459,0.00862983997175899,-0.00759122390271667,0.000837993086709216,0.0209708670093491,-0.0227253236607466,23.024358974359,24.7,20.9333333333333,23.2692307692308,24.8666666666667,21.7666666666667,0.0179778694333929,0.0194472876151484,0.0164294683968188,0.0182322912859337,0.0195165341146924,0.0170224968066526
1,150,0.1,10,100,30,1649.96333333333,1661.76666666667,1645.73333333333,1650.58333333333,1657.16666666667,1644.33333333333,0.00418918981514626,0.041051448261216,-0.00550193172346673,0.00538672778224484,0.0529906015896266,-0.00347611756381339,1038.42564102564,1268.7,824.633333333333,1040.84358974359,1262.06666666667,832.833333333333,201.194871794872,281.333333333333,132.633333333333,0.00301572017154092,0.097961348767203,-0.0925732277450824,0.00362007108596953,0.101279127420881,-0.0951793830073115,0.026555529293555,0.217038119611148,-0.17610624353076,21.9,29.0666666666667,14.3666666666667,21.3397435897436,29.2666666666667,15.0333333333333,0.0214749629050385,0.0307576084610404,0.014132470628299,0.0209052198981972,0.0316054715622751,0.0134727408513816
1,200,0.1,10,100,30,1649.44,1659.46666666667,1639.1,1650.03,1667.4,1640.56666666667,0.00462729518588476,0.0476452247092285,-0.00879197815828946,0.00429970130214861,0.0475570513472748,-0.0152892944627269,901.412820512821,1510.56666666667,452.333333333333,900.251282051282,1510.2,440.266666666667,159.352564102564,389.466666666667,22.9333333333333,0.046369057615011,0.291785474207137,-0.235137353751943,0.0467690017021433,0.290545333975386,-0.232654996323003,0.0268473035544774,0.606241325141438,-0.429714180109288,12.1358974358974,28.7333333333333,2.03333333333333,11.9512820512821,28.9333333333333,1.66666666666667,0.0167794966389239,0.0423874371242792,0.00185230171261995,0.0166207022240548,0.0443165819917977,0.00151313400314732
1,250,0.1,10,100,18,1652.16666666667,1665.72222222222,1641,1652.46666666667,1658.44444444444,1644.44444444444,0.00353724836480709,0.0478204283358373,-0.00591425078465386,0.00557652645405207,0.0543641394989476,-0.00830622714591188,1065.71153846154,1483.05555555556,436,1077.3311965812,1497.05555555556,446.277777777778,165.844017094017,362.888888888889,27.2777777777778,0.0268736729761941,0.283663195846634,-0.20228849061141,0.026157975998466,0.289518012308454,-0.204528764442821,0.289150221414783,0.715542260132254,-0.359988859955474,10.0213675213675,21.9444444444444,1.55555555555556,9.85683760683761,21,1.83333333333333,0.0113226240364376,0.0321401077752118,0.00139344630736729,0.0110363944106058,0.0307173628020228,0.00161630014203849
1,50,0.1,10,100,30,1650.34666666667,1657.7,1640.23333333333,1650.64333333333,1657.3,1643.5,0.00492099947794805,0.0486386503242402,-0.00822773132521741,0.00438876166457632,0.0479900371345009,-0.00597702776820038,1492.88846153846,1506.16666666667,1478.56666666667,1514.49871794872,1532.63333333333,1504.76666666667,75.0410256410256,78,71.2,0.000325268946028559,0.00795469264867779,-0.00569611336546606,0.000836857413187482,0.0102622537671013,-0.00627776723133434,0.00574572779232829,0.0299110755184957,-0.0378883419533675,14.9551282051282,16.2,13.3,15.3153846153846,17,14.4333333333333,0.0100196332198184,0.0109442205057761,0.00885938228567624,0.0101134012438535,0.0112951807228915,0.00951175880274008
