"prey2avgOffs","prey2convRate","prey2catchProb","prey2maxCons","prey2resAva","replicatesNb","densityDevMean","densDevICinf","densDevICsup","amplitudeDevMean","ampldevICinf","ampldevICsup"
1,100,0.1,10,100,30,-1.78665224252981e-17,-0.00358989966561905,0.00397159017287565,8.10657964367412e-17,-0.0758051846032992,0.0815003927729773
1,150,0.1,10,100,30,-0.184530284630629,-0.189780538002815,-0.179837500288779,2.74646504320503,2.41496465043205,3.03633150039277
1,200,0.1,10,100,30,-0.294680138332675,-0.305878736925845,-0.283653300467772,6.80695208169678,6.69638648860958,6.91457187745483
1,250,0.1,10,100,18,-0.155943339718279,-0.173537932837872,-0.138224864591944,7.68879287771668,7.59550929562713,7.78960460853627
1,50,0.1,10,100,30,0.186564293254826,0.183143140971362,0.18993723200053,-0.213079340141398,-0.263157894736842,-0.156912804399057
