"prey2avgOffs","prey2convRate","prey2catchProb","prey2maxCons","prey2resAva","replicatesNb","prey1densityDevMean","prey1densDevICinf","prey1densDevICsup","prey1densDevMin","prey1densDevMax","prey2densityDevMean","prey2densDevICinf","prey2densDevICsup","prey2densDevMin","prey2densDevMax","pred1densityDevMean","pred1densDevICinf","pred1densDevICsup","pred1densDevMin","pred1densDevMax","prey1amplituDevMean","prey1ampldevICinf","prey1ampldevICsup","prey2amplituDevMean","prey2ampldevICinf","prey2ampldevICsup","pred1amplituDevMean","pred1ampldevICinf","pred1ampldevICsup","prey1catchRtDevMean","prey1ctRtDevICinf","prey1ctRtDevICsup","prey1catchRtMin","prey1densDevMax","prey2catchRtDevMean","prey2ctRtDevICinf","prey2ctRtDevICsup","prey2catchRtMin","prey2densDevMax"
1,100,0.1,10,100,30,7.11507675693612e-17,-0.00449115431774384,0.00417386082125973,-0.0324149838600705,0.0221755123489228,-1.78665224252981e-17,-0.00376266484258785,0.00393944781436982,-0.0191859746818659,0.0244472769897878,-3.45429635597039e-17,-0.00528367461957548,0.00550284927046148,-0.031326319744505,0.0332519256058613,-6.10649768598148e-17,-0.102713567839196,0.0986934673366833,8.10657964367412e-17,-0.0816967792615867,0.076001571091909,9.26992857475106e-19,-0.0888888888888889,0.0920634920634921,-3.82303238545545e-17,-0.0118681120954524,0.0141339736154136,-0.0597782076021146,0.0882071309879957,-7.60109296829801e-17,-0.0160502578161733,0.0163971644574631,-0.0693225780682686,0.102475646092543
1,150,0.1,10,100,30,-0.189278082226059,-0.196519780797237,-0.181766133673648,-0.220358831919525,-0.145049170482696,-0.184530284630629,-0.189808662566507,-0.179592414805172,-0.224153777078682,-0.147192917431303,0.22841129688772,0.212231511052664,0.245217296011021,0.136577118166447,0.323971444674056,2.83698492462312,2.51316582914573,3.10773869346734,2.74646504320503,2.44992144540456,3.03338570306363,4.47380952380952,4.07698412698413,4.83968253968254,0.225559199459052,0.207505279946252,0.24412287421331,0.124302817509725,0.367487176057656,0.17543068657848,0.157272637242621,0.193681132289263,0.0934582451973905,0.32545680198799
1,200,0.1,10,100,30,-0.296247028501364,-0.312608162550359,-0.280603558291419,-0.368756099391937,-0.189129945199309,-0.294680138332675,-0.30527908104997,-0.283251520986449,-0.342005743437686,-0.229577800076539,-0.0270602417183293,-0.0859008078151419,0.026089611121548,-0.302320120232951,0.260567349239151,6.91236180904523,6.83497487437186,6.99457286432161,6.80695208169678,6.7048311076198,6.91201885310291,11.7468253968254,11.5761904761905,11.9206349206349,0.0598244759025686,-0.0024394236236704,0.120977687992838,-0.349025333351494,0.363352210258713,0.0294334590696286,-0.0314521877744622,0.0871300220013016,-0.271316912203173,0.270735572926403
1,250,0.1,10,100,18,-0.167975377223932,-0.192396299910751,-0.146040087080549,-0.283387133098116,-0.0962540349823586,-0.155943339718279,-0.17471983414543,-0.138321961299931,-0.235694892679678,-0.105036205353511,0.0125738409835723,-0.089368463898804,0.109389024568435,-0.254649633665226,0.43856847642307,7.93333333333333,7.81306532663317,8.03048576214405,7.68879287771668,7.59387274155538,7.78371301387798,15.1309523809524,14.8174603174603,15.4603174603175,-0.117946281620299,-0.215545611134819,-0.0161213439884119,-0.397317842687428,0.467464836175952,-0.143720331188487,-0.234246892162038,-0.0523381567194322,-0.371359547319452,0.301458100361994
1,50,0.1,10,100,30,0.165531116282561,0.161703575807622,0.169359657683357,0.14688086479994,0.195736055851663,0.186564293254826,0.183374164173123,0.189721275529319,0.169690559487972,0.206995784328792,-0.541831047654831,-0.552915022856785,-0.531615943390319,-0.604546308472666,-0.487366146909637,-0.157587939698493,-0.21748743718593,-0.0974874371859297,-0.213079340141398,-0.267282010997643,-0.158091123330715,-0.132539682539683,-0.215873015873016,-0.0476190476190476,-0.442064946178806,-0.456557601952402,-0.427634040139448,-0.534813026826646,-0.360240883380996,-0.445383011258744,-0.463462118483165,-0.42893941872741,-0.582833652066485,-0.354914251995456
