"prey2avgOffs","prey2convRate","prey2catchProb","prey2maxCons","prey2resAva","replicatesNb","prey1densityDevMean","prey1densDevICinf","prey1densDevICsup","prey1densDevMin","prey1densDevMax","prey1amplituDevMean","prey1ampldevICinf","prey1ampldevICsup","prey2densityDevMean","prey2densDevICinf","prey2densDevICsup","prey2densDevMin","prey2densDevMax","prey2amplituDevMean","prey2ampldevICinf","prey2ampldevICsup","pred1densityDevMean","pred1densDevICinf","pred1densDevICsup","pred1densDevMin","pred1densDevMax","pred1amplituDevMean","pred1ampldevICinf","pred1ampldevICsup"
1,100,0.1,10,100,30,7.11507675693612e-17,-0.00419488026424435,0.00425693766734236,-0.0324149838600705,0.0221755123489228,-6.10649768598148e-17,-0.105326633165829,0.102713567839196,-1.78665224252981e-17,-0.00366021107485054,0.00380284279072007,-0.0191859746818659,0.0244472769897878,8.10657964367412e-17,-0.078750981932443,0.0856245090337786,-3.45429635597039e-17,-0.00528367461957546,0.00548719393825534,-0.031326319744505,0.0332519256058613,9.26992857475106e-19,-0.0944444444444445,0.0992063492063492
1,150,0.1,10,100,30,-0.189278082226059,-0.196950178915497,-0.181457848509872,-0.220358831919525,-0.145049170482696,2.83698492462312,2.5286432160804,3.11376884422111,-0.184530284630629,-0.189449069930723,-0.179690850778096,-0.224153777078682,-0.147192917431303,2.74646504320503,2.40848389630793,3.05204241948154,0.22841129688772,0.212114096061118,0.246712380236709,0.136577118166447,0.323971444674056,4.47380952380952,4.06587301587302,4.81825396825397
1,200,0.1,10,100,30,-0.296247028501364,-0.311315967269724,-0.281177088807147,-0.368756099391937,-0.189129945199309,6.91236180904523,6.83075376884422,6.9913567839196,-0.294680138332675,-0.305319258998103,-0.28383209233696,-0.342005743437686,-0.229577800076539,6.80695208169678,6.70365278868814,6.90652003142184,-0.0270602417183293,-0.0804214415429896,0.0297294758594777,-0.302320120232951,0.260567349239151,11.7468253968254,11.584126984127,11.9111111111111
1,250,0.1,10,100,18,-0.167975377223932,-0.190327719807489,-0.145331097932254,-0.283387133098116,-0.0962540349823586,7.93333333333333,7.81139028475712,8.03383584589615,-0.155943339718279,-0.174127209410479,-0.138238257241322,-0.235694892679678,-0.105036205353511,7.68879287771668,7.59125425504059,7.78698612202147,0.0125738409835723,-0.0865244118813535,0.117751581188553,-0.254649633665226,0.43856847642307,15.1309523809524,14.8042328042328,15.4642857142857
1,50,0.1,10,100,30,0.165531116282561,0.16163150914596,0.169323624352526,0.14688086479994,0.195736055851663,-0.157587939698493,-0.210050251256281,-0.10251256281407,0.186564293254826,0.183571036118971,0.189598732787516,0.169690559487972,0.206995784328792,-0.213079340141398,-0.266103692065986,-0.158091123330715,-0.541831047654831,-0.552578433214353,-0.531091489761413,-0.604546308472666,-0.487366146909637,-0.132539682539683,-0.20952380952381,-0.0571428571428571
